[1780928110539] replay_mouse called, events count: 578
[1780928110541] Paint HWND found, rect: 216 128 1536 864
[1780928110544] WM_SETFOCUS sent
[1780928997429] event: mousemove Some(0.5260416666666666) Some(0.0960648148148148) -> screen 1024,211
[1780928997451] event: mousemove Some(0.5182291666666666) Some(0.09722222222222222) -> screen 1012,212
[1780928997471] event: mousemove Some(0.51171875) Some(0.0960648148148148) -> screen 1002,211
[1780928997492] event: mousemove Some(0.48828125) Some(0.08564814814814815) -> screen 966,202
[1780928997513] event: mousemove Some(0.470703125) Some(0.0787037037037037) -> screen 939,196
[1780928997533] event: mousemove Some(0.447265625) Some(0.07060185185185185) -> screen 903,189
[1780928997554] event: mousemove Some(0.41015625) Some(0.06365740740740741) -> screen 846,183
[1780928997574] event: mousemove Some(0.3782552083333333) Some(0.07060185185185185) -> screen 797,189
[1780928997595] event: mousemove Some(0.330078125) Some(0.0798611111111111) -> screen 723,197
[1780928997615] event: mousemove Some(0.31640625) Some(0.0798611111111111) -> screen 702,197
[1780928997636] event: mousemove Some(0.318359375) Some(0.0925925925925926) -> screen 705,208
[1780928997658] event: mousemove Some(0.3177083333333333) Some(0.10185185185185185) -> screen 704,216
[1780928997679] event: mousemove Some(0.314453125) Some(0.1099537037037037) -> screen 699,223
[1780928997699] event: mousemove Some(0.2975260416666667) Some(0.11226851851851852) -> screen 673,225
[1780928997720] event: mousemove Some(0.24739583333333337) Some(0.11226851851851852) -> screen 596,225
[1780928997741] event: mousemove Some(0.24088541666666663) Some(0.11458333333333331) -> screen 586,227
[1780928997763] event: mousemove Some(0.22721354166666663) Some(0.11226851851851852) -> screen 565,225
[1780928997783] event: mousemove Some(0.21028645833333337) Some(0.09837962962962964) -> screen 539,213
[1780928997805] event: mousemove Some(0.20377604166666663) Some(0.0960648148148148) -> screen 529,211
[1780928997825] event: mousemove Some(0.19986979166666663) Some(0.10300925925925926) -> screen 523,217
[1780928997846] colour_select: hex=#777677
[1780928998928] event: mousemove Some(0.21354166666666663) Some(0.10300925925925926) -> screen 544,217
[1780928998949] event: mousemove Some(0.244140625) Some(0.0949074074074074) -> screen 591,210
[1780928998969] event: mousemove Some(0.3131510416666667) Some(0.08333333333333333) -> screen 697,200
[1780928998990] event: mousemove Some(0.404296875) Some(0.08333333333333333) -> screen 837,200
[1780928999010] event: mousemove Some(0.4583333333333333) Some(0.08333333333333333) -> screen 920,200
[1780928999031] event: mousemove Some(0.5130208333333334) Some(0.09027777777777778) -> screen 1004,206
[1780928999052] event: mousemove Some(0.53515625) Some(0.09722222222222222) -> screen 1038,212
[1780928999074] event: mousemove Some(0.5455729166666666) Some(0.10069444444444443) -> screen 1054,215
[1780928999095] event: mousemove Some(0.5572916666666666) Some(0.10300925925925926) -> screen 1072,217
[1780928999115] event: mousemove Some(0.583984375) Some(0.10300925925925926) -> screen 1113,217
[1780928999136] event: mousemove Some(0.59765625) Some(0.10069444444444443) -> screen 1134,215
[1780928999156] event: mousemove Some(0.6139322916666666) Some(0.10069444444444443) -> screen 1159,215
[1780928999177] event: mousemove Some(0.6217447916666666) Some(0.10416666666666669) -> screen 1171,218
[1780928999197] event: mousemove Some(0.6100260416666666) Some(0.10416666666666669) -> screen 1153,218
[1780928999218] event: mousemove Some(0.595703125) Some(0.1076388888888889) -> screen 1131,221
[1780928999238] event: mousemove Some(0.5852864583333334) Some(0.1076388888888889) -> screen 1115,221
[1780928999259] event: mousemove Some(0.5794270833333334) Some(0.10648148148148148) -> screen 1106,220
[1780928999280] event: mousemove Some(0.5872395833333334) Some(0.10532407407407408) -> screen 1118,219
[1780928999300] event: mousemove Some(0.595703125) Some(0.1111111111111111) -> screen 1131,224
[1780928999321] event: mousemove Some(0.607421875) Some(0.12731481481481485) -> screen 1149,238
[1780928999341] event: mousemove Some(0.61328125) Some(0.14351851851851852) -> screen 1158,252
[1780928999362] colour_select: hex=#B5E61D
[1780929000405] event: mousemove Some(0.6087239583333334) Some(0.16666666666666666) -> screen 1151,272
[1780929000426] event: mousemove Some(0.59765625) Some(0.27199074074074076) -> screen 1134,363
[1780929000447] event: mousemove Some(0.5774739583333334) Some(0.4016203703703703) -> screen 1103,475
[1780929000467] event: mousemove Some(0.544921875) Some(0.4837962962962963) -> screen 1053,546
[1780929000488] event: mousemove Some(0.5377604166666666) Some(0.49189814814814814) -> screen 1042,553
[1780929000508] event: mousemove Some(0.5201822916666666) Some(0.5138888888888888) -> screen 1015,572
[1780929000529] event: mousedown Some(0.5162760416666666) Some(0.5173611111111112) -> screen 1009,575
[1780929000578] event: mousemove Some(0.515625) Some(0.5185185185185185) -> screen 1008,576
[1780929000600] event: mouseup Some(0.515625) Some(0.5185185185185185) -> screen 1008,576
[1780929000621] event: mousemove Some(0.51953125) Some(0.5277777777777778) -> screen 1014,584
[1780929000642] event: mousemove Some(0.5227864583333334) Some(0.5497685185185185) -> screen 1019,603
[1780929000662] event: mousemove Some(0.5221354166666666) Some(0.5891203703703703) -> screen 1018,637
[1780929000683] event: mousemove Some(0.5084635416666666) Some(0.6435185185185185) -> screen 997,684
[1780929000703] event: mousemove Some(0.501953125) Some(0.6724537037037037) -> screen 987,709
[1780929000724] event: mousemove Some(0.4759114583333333) Some(0.7129629629629629) -> screen 947,744
[1780929000745] event: mousemove Some(0.4140625) Some(0.7523148148148148) -> screen 852,778
[1780929000765] event: mousemove Some(0.396484375) Some(0.7615740740740741) -> screen 825,786
[1780929000786] event: mousemove Some(0.3860677083333333) Some(0.7696759259259259) -> screen 809,793
[1780929000806] event: mousemove Some(0.33203125) Some(0.8206018518518519) -> screen 726,837
[1780929000827] event: mousemove Some(0.2903645833333333) Some(0.8622685185185185) -> screen 662,873
[1780929000848] event: mousemove Some(0.24348958333333337) Some(0.8981481481481481) -> screen 590,904
[1780929000868] event: mousemove Some(0.2265625) Some(0.9004629629629629) -> screen 564,906
[1780929000889] event: mousemove Some(0.20638020833333337) Some(0.8993055555555556) -> screen 533,905
[1780929000909] event: mousemove Some(0.19401041666666663) Some(0.8981481481481481) -> screen 514,904
[1780929000930] event: mousemove Some(0.197265625) Some(0.8865740740740741) -> screen 519,894
[1780929000950] event: mousemove Some(0.19466145833333337) Some(0.8761574074074074) -> screen 515,885
[1780929000971] event: mousemove Some(0.15690104166666666) Some(0.8819444444444444) -> screen 457,890
[1780929000992] event: mousemove Some(0.07682291666666667) Some(0.8715277777777778) -> screen 334,881
[1780929001012] event: mousemove Some(0.0) Some(0.8425925925925926) -> screen 216,856
[1780929001034] event: mousemove Some(0.00390625) Some(0.27199074074074076) -> screen 222,363
[1780929001055] event: mousemove Some(0.009765625) Some(0.2361111111111111) -> screen 231,332
[1780929001076] event: mousemove Some(0.017578125) Some(0.19791666666666663) -> screen 243,299
[1780929001096] event: mousemove Some(0.0234375) Some(0.1597222222222222) -> screen 252,266
[1780929001117] event: mousemove Some(0.016927083333333332) Some(0.1574074074074074) -> screen 242,264
[1780929001137] event: mousemove Some(0.036458333333333336) Some(0.2037037037037037) -> screen 272,304
[1780929001158] event: mousemove Some(0.072265625) Some(0.20601851851851852) -> screen 327,306
[1780929001179] event: mousemove Some(0.08203125) Some(0.1550925925925926) -> screen 342,262
[1780929001199] event: mousemove Some(0.07356770833333333) Some(0.08796296296296297) -> screen 329,204
[1780929001220] event: mousemove Some(0.052083333333333336) Some(0.032407407407407406) -> screen 296,156
[1780929001240] event: mousemove Some(0.046223958333333336) Some(0.020833333333333332) -> screen 287,146
[1780929001261] event: mousemove Some(0.036458333333333336) Some(0.04976851851851852) -> screen 272,171
[1780929001282] event: mousemove Some(0.029947916666666668) Some(0.07523148148148148) -> screen 262,193
[1780929001303] event: mousemove Some(0.0234375) Some(0.0798611111111111) -> screen 252,197
[1780929001324] event: mousemove Some(0.022135416666666668) Some(0.07060185185185185) -> screen 250,189
[1780929001345] event: mousedown Some(0.022135416666666668) Some(0.06828703703703703) -> screen 250,187
[1780929001390] event: mouseup Some(0.022786458333333332) Some(0.06597222222222222) -> screen 251,185
[1780929001410] event: mousemove Some(0.026041666666666668) Some(0.06365740740740741) -> screen 256,183
[1780929001431] event: mousemove Some(0.029296875) Some(0.08912037037037036) -> screen 261,205
[1780929001452] event: mousemove Some(0.030598958333333332) Some(0.12152777777777778) -> screen 263,233
[1780929001473] event: mousemove Some(0.030598958333333332) Some(0.17824074074074073) -> screen 263,282
[1780929001494] event: mousemove Some(0.033854166666666664) Some(0.20023148148148148) -> screen 268,301
[1780929001514] event: mousemove Some(0.044270833333333336) Some(0.2511574074074074) -> screen 284,345
[1780929001536] event: mousemove Some(0.048177083333333336) Some(0.2789351851851852) -> screen 290,369
[1780929001556] event: mousemove Some(0.072265625) Some(0.2708333333333333) -> screen 327,362
[1780929001577] event: mousemove Some(0.15169270833333334) Some(0.2013888888888889) -> screen 449,302
[1780929001598] event: mousemove Some(0.21940104166666663) Some(0.13773148148148148) -> screen 553,247
[1780929001619] event: mousemove Some(0.2981770833333333) Some(0.0775462962962963) -> screen 674,195
[1780929001640] event: mousemove Some(0.326171875) Some(0.059027777777777776) -> screen 717,179
[1780929001661] event: mousemove Some(0.33203125) Some(0.056712962962962965) -> screen 726,177
[1780929001681] event: mousemove Some(0.3587239583333333) Some(0.046296296296296294) -> screen 767,168
[1780929001702] event: mousemove Some(0.40625) Some(0.028935185185185185) -> screen 840,153
[1780929001722] event: mousemove Some(0.4225260416666667) Some(0.018518518518518517) -> screen 865,144
[1780929001743] event: mousedown Some(0.4225260416666667) Some(0.018518518518518517) -> screen 865,144
[1780929001766] event: mouseup Some(0.4225260416666667) Some(0.018518518518518517) -> screen 865,144
[1780929001786] event: mousemove Some(0.431640625) Some(0.017361111111111112) -> screen 879,143
[1780929001807] event: mousemove Some(0.4915364583333333) Some(0.015046296296296295) -> screen 971,141
[1780929001827] event: mousemove Some(0.5475260416666666) Some(0.01273148148148148) -> screen 1057,139
[1780929001848] event: mousemove Some(0.5416666666666666) Some(0.01273148148148148) -> screen 1048,139
[1780929001868] event: mousemove Some(0.5182291666666666) Some(0.013888888888888888) -> screen 1012,140
[1780929001889] event: mousemove Some(0.4811197916666667) Some(0.015046296296296295) -> screen 955,141
[1780929001909] event: mousedown Some(0.4772135416666667) Some(0.016203703703703703) -> screen 949,142
[1780929001930] event: mousemove Some(0.4772135416666667) Some(0.016203703703703703) -> screen 949,142
[1780929001950] event: mousemove Some(0.4772135416666667) Some(0.016203703703703703) -> screen 949,142
[1780929001971] event: mousemove Some(0.4772135416666667) Some(0.016203703703703703) -> screen 949,142
[1780929001992] event: mousemove Some(0.4817708333333333) Some(0.017361111111111112) -> screen 956,143
[1780929002012] event: mouseup Some(0.4817708333333333) Some(0.017361111111111112) -> screen 956,143
[1780929002033] event: mousemove Some(0.52734375) Some(0.017361111111111112) -> screen 1026,143
[1780929002053] event: mousemove Some(0.58984375) Some(0.017361111111111112) -> screen 1122,143
[1780929002074] event: mousemove Some(0.6529947916666666) Some(0.01273148148148148) -> screen 1219,139
[1780929002095] event: mousemove Some(0.734375) Some(0.011574074074074072) -> screen 1344,138
[1780929002115] event: mousemove Some(0.7779947916666666) Some(0.003472222222222222) -> screen 1411,131
[1780929002136] event: mousemove Some(0.7864583333333334) Some(0.0011574074074074071) -> screen 1424,129
[1780929002157] event: mousemove Some(0.82421875) Some(0.0023148148148148147) -> screen 1482,130
[1780929002178] event: mousemove Some(0.8346354166666666) Some(0.0023148148148148147) -> screen 1498,130
[1780929002199] event: mousemove Some(0.7747395833333334) Some(0.004629629629629629) -> screen 1406,132
[1780929002219] event: mousemove Some(0.6595052083333334) Some(0.004629629629629629) -> screen 1229,132
[1780929002241] event: mousemove Some(0.58984375) Some(0.018518518518518517) -> screen 1122,144
[1780929002262] event: mousemove Some(0.5774739583333334) Some(0.02546296296296296) -> screen 1103,150
[1780929002283] event: mousemove Some(0.5638020833333334) Some(0.03125) -> screen 1082,155
[1780929002304] event: mousemove Some(0.5579427083333334) Some(0.03356481481481482) -> screen 1073,157
[1780929002326] event: mousemove Some(0.552734375) Some(0.032407407407407406) -> screen 1065,156
[1780929002347] event: mousemove Some(0.517578125) Some(0.03125) -> screen 1011,155
[1780929002368] event: mousemove Some(0.4427083333333333) Some(0.03125) -> screen 896,155
[1780929002389] event: mousemove Some(0.41015625) Some(0.03356481481481482) -> screen 846,157
[1780929002411] event: mousemove Some(0.390625) Some(0.03935185185185185) -> screen 816,162
[1780929002431] event: mousemove Some(0.3587239583333333) Some(0.05324074074074074) -> screen 767,174
[1780929002452] event: mousemove Some(0.28125) Some(0.0787037037037037) -> screen 648,196
[1780929002473] event: mousemove Some(0.22395833333333337) Some(0.08101851851851852) -> screen 560,198
[1780929002493] event: mousemove Some(0.14713541666666666) Some(0.08101851851851852) -> screen 442,198
[1780929002514] event: mousemove Some(0.11848958333333331) Some(0.08101851851851852) -> screen 398,198
[1780929002534] event: mousemove Some(0.10026041666666669) Some(0.08333333333333333) -> screen 370,200
[1780929002556] event: mousemove Some(0.053385416666666664) Some(0.0775462962962963) -> screen 298,195
[1780929002576] event: mousemove Some(0.026692708333333332) Some(0.07291666666666667) -> screen 257,191
[1780929002597] event: mousemove Some(0.014973958333333334) Some(0.0798611111111111) -> screen 239,197
[1780929002618] event: mousemove Some(0.006510416666666667) Some(0.0949074074074074) -> screen 226,210
[1780929002638] skipped out-of-bounds event: mousemove Some(-0.001953125) Some(0.09837962962962964)
[1780929002639] skipped out-of-bounds event: mousemove Some(-0.030598958333333332) Some(0.08912037037037036)
[1780929002639] skipped out-of-bounds event: mousemove Some(-0.07552083333333333) Some(0.08796296296296297)
[1780929002639] skipped out-of-bounds event: mousemove Some(-0.061197916666666664) Some(0.0949074074074074)
[1780929002639] skipped out-of-bounds event: mousemove Some(-0.053385416666666664) Some(0.11458333333333331)
[1780929002639] skipped out-of-bounds event: mousemove Some(-0.037109375) Some(0.1701388888888889)
[1780929002639] skipped out-of-bounds event: mousemove Some(-0.032552083333333336) Some(0.1527777777777778)
[1780929002639] skipped out-of-bounds event: mousemove Some(-0.014322916666666666) Some(0.10069444444444443)
[1780929002639] skipped out-of-bounds event: mousemove Some(-0.013671875) Some(0.0625)
[1780929002639] skipped out-of-bounds event: mousemove Some(-0.020182291666666668) Some(0.00925925925925926)
[1780929002639] skipped out-of-bounds event: mousemove Some(-0.01953125) Some(-0.015046296296296295)
[1780929002639] skipped out-of-bounds event: mousemove Some(-0.018229166666666668) Some(-0.027777777777777776)
[1780929002639] event: mousemove None None -> screen 189,96
[1780929002660] event: mousedown None None -> screen 189,96
[1780933001085] replay_mouse called, events count: 578
[1780933001087] Paint HWND found, rect: 682 121 1536 864
[1780933001087] SetForegroundWindow sent
[1780933001588] skipped out-of-bounds event: mousemove Some(0.4368489583333333) Some(1.054398148148148)
[1780933001590] skipped out-of-bounds event: mousemove Some(0.427734375) Some(1.054398148148148)
[1780933001590] skipped out-of-bounds event: mousemove Some(0.4225260416666667) Some(1.0497685185185186)
[1780933001591] skipped out-of-bounds event: mousemove Some(0.419921875) Some(1.037037037037037)
[1780933001591] skipped out-of-bounds event: mousemove Some(0.4212239583333333) Some(1.0266203703703705)
[1780933001592] event: mousemove Some(0.4231770833333333) Some(0.9224537037037036) -> screen 1332,918
[1780933001613] event: mousemove Some(0.4173177083333333) Some(0.6875) -> screen 1323,715
[1780933001634] event: mousemove Some(0.4088541666666667) Some(0.5451388888888888) -> screen 1310,592
[1780933001655] event: mousemove Some(0.3977864583333333) Some(0.46064814814814814) -> screen 1293,519
[1780933001675] event: mousemove Some(0.3919270833333333) Some(0.4224537037037037) -> screen 1284,486
[1780933001696] event: mousemove Some(0.3951822916666667) Some(0.3136574074074074) -> screen 1289,392
[1780933001717] event: mousemove Some(0.4134114583333333) Some(0.23726851851851852) -> screen 1317,326
[1780933001738] event: mousemove Some(0.4225260416666667) Some(0.19560185185185183) -> screen 1331,290
[1780933001758] event: mousemove Some(0.419921875) Some(0.1840277777777778) -> screen 1327,280
[1780933001779] event: mousemove Some(0.380859375) Some(0.16319444444444445) -> screen 1267,262
[1780933001801] event: mousemove Some(0.3287760416666667) Some(0.13078703703703703) -> screen 1187,234
[1780933001821] event: mousemove Some(0.3118489583333333) Some(0.11342592592592592) -> screen 1161,219
[1780933001842] event: mousemove Some(0.306640625) Some(0.10648148148148148) -> screen 1153,213
[1780933001863] event: mousemove Some(0.3216145833333333) Some(0.1099537037037037) -> screen 1176,216
[1780933001883] event: mousemove Some(0.3268229166666667) Some(0.12037037037037036) -> screen 1184,225
[1780933001904] event: mousemove Some(0.326171875) Some(0.13078703703703703) -> screen 1183,234
[1780933001925] event: mousemove Some(0.3359375) Some(0.125) -> screen 1198,229
[1780933001946] event: mousemove Some(0.3385416666666667) Some(0.11689814814814815) -> screen 1202,222
[1780933001966] event: mousemove Some(0.345703125) Some(0.11226851851851852) -> screen 1213,218
[1780933001987] event: mousemove Some(0.3509114583333333) Some(0.1076388888888889) -> screen 1221,214
[1780933002008] colour_select: hex=#FBF8F8
[1780933003090] event: mousemove Some(0.3483072916666667) Some(0.11574074074074074) -> screen 1217,221
[1780933003111] event: mousemove Some(0.357421875) Some(0.17824074074074073) -> screen 1231,275
[1780933003132] event: mousemove Some(0.3776041666666667) Some(0.2951388888888889) -> screen 1262,376
[1780933003154] event: mousemove Some(0.3697916666666667) Some(0.3993055555555556) -> screen 1250,466
[1780933003175] event: mousemove Some(0.3606770833333333) Some(0.44560185185185186) -> screen 1236,506
[1780933003195] event: mousemove Some(0.3561197916666667) Some(0.45717592592592593) -> screen 1229,516
[1780933003216] event: mousemove Some(0.3352864583333333) Some(0.46064814814814814) -> screen 1197,519
[1780933003237] event: mousemove Some(0.3196614583333333) Some(0.4398148148148148) -> screen 1173,501
[1780933003258] event: mousedown Some(0.31640625) Some(0.4375) -> screen 1168,499
[1780933003296] event: mousemove Some(0.458984375) Some(0.7326388888888888) -> screen 1387,754
[1780933003317] event: mousemove Some(0.4700520833333333) Some(0.7418981481481481) -> screen 1404,762
[1780933003337] event: mousemove Some(0.4947916666666667) Some(0.7592592592592593) -> screen 1442,777
[1780933003358] event: mousemove Some(0.5110677083333334) Some(0.7847222222222222) -> screen 1467,799
[1780933003379] event: mousemove Some(0.525390625) Some(0.8159722222222222) -> screen 1489,826
[1780933003399] event: mousemove Some(0.5384114583333334) Some(0.8495370370370371) -> screen 1509,855
[1780933003420] event: mousemove Some(0.5520833333333334) Some(0.8587962962962963) -> screen 1530,863
[1780933003440] event: mousemove Some(0.578125) Some(0.8449074074074074) -> screen 1570,851
[1780933003461] event: mousemove Some(0.59375) Some(0.8298611111111112) -> screen 1594,838
[1780933003482] event: mousemove Some(0.6100260416666666) Some(0.8275462962962963) -> screen 1619,836
[1780933003503] event: mousemove Some(0.615234375) Some(0.8310185185185185) -> screen 1627,839
[1780933003523] event: mousemove Some(0.6373697916666666) Some(0.8541666666666666) -> screen 1661,859
[1780933003544] event: mousemove Some(0.646484375) Some(0.8657407407407407) -> screen 1675,869
[1780933003565] event: mouseup Some(0.6458333333333334) Some(0.8634259259259259) -> screen 1674,867
[1780933003585] event: mousemove Some(0.6256510416666666) Some(0.8194444444444444) -> screen 1643,829
[1780933003606] event: mousemove Some(0.55859375) Some(0.6990740740740741) -> screen 1540,725
[1780933003626] event: mousemove Some(0.4993489583333333) Some(0.5532407407407407) -> screen 1449,599
[1780933003647] event: mousemove Some(0.4869791666666667) Some(0.4236111111111111) -> screen 1430,487
[1780933003668] event: mousemove Some(0.4713541666666667) Some(0.33449074074074076) -> screen 1406,410
[1780933003688] event: mousemove Some(0.4518229166666667) Some(0.2743055555555556) -> screen 1376,358
[1780933003710] event: mousemove Some(0.43359375) Some(0.23958333333333337) -> screen 1348,328
[1780933003731] event: mousemove Some(0.3997395833333333) Some(0.2175925925925926) -> screen 1296,309
[1780933003751] event: mousemove Some(0.337890625) Some(0.1736111111111111) -> screen 1201,271
[1780933003772] event: mousemove Some(0.30859375) Some(0.13657407407407407) -> screen 1156,239
[1780933003793] event: mousemove Some(0.3203125) Some(0.1400462962962963) -> screen 1174,242
[1780933003813] event: mousemove Some(0.328125) Some(0.1423611111111111) -> screen 1186,244
[1780933003834] event: mousemove Some(0.3346354166666667) Some(0.13657407407407407) -> screen 1196,239
[1780933003855] event: mousemove Some(0.330078125) Some(0.12962962962962962) -> screen 1189,233
[1780933003876] event: mousemove Some(0.322265625) Some(0.1226851851851852) -> screen 1177,227
[1780933003896] event: mousemove Some(0.3177083333333333) Some(0.1087962962962963) -> screen 1170,215
[1780933003917] event: mousemove Some(0.3125) Some(0.1099537037037037) -> screen 1162,216
[1780933003937] event: mousemove Some(0.3079427083333333) Some(0.10532407407407408) -> screen 1155,212
[1780933003958] colour_select: hex=#FBF8F9
[1780933005043] event: mousemove Some(0.314453125) Some(0.10648148148148148) -> screen 1165,213
[1780933005064] event: mousemove Some(0.3346354166666667) Some(0.11689814814814815) -> screen 1196,222
[1780933005085] event: mousemove Some(0.400390625) Some(0.1412037037037037) -> screen 1297,243
[1780933005105] event: mousemove Some(0.4602864583333333) Some(0.1712962962962963) -> screen 1389,269
[1780933005126] event: mousemove Some(0.4954427083333333) Some(0.2141203703703704) -> screen 1443,306
[1780933005147] event: mousemove Some(0.5078125) Some(0.26157407407407407) -> screen 1462,347
[1780933005167] event: mousemove Some(0.5143229166666666) Some(0.2824074074074074) -> screen 1472,365
[1780933005188] event: mousemove Some(0.5390625) Some(0.3425925925925926) -> screen 1510,417
[1780933005209] event: mousemove Some(0.5748697916666666) Some(0.39351851851851855) -> screen 1565,461
[1780933005229] event: mousemove Some(0.5846354166666666) Some(0.4050925925925926) -> screen 1580,471
[1780933005250] event: mousemove Some(0.5924479166666666) Some(0.4155092592592592) -> screen 1592,480
[1780933005270] event: mousemove Some(0.5983072916666666) Some(0.43171296296296297) -> screen 1601,494
[1780933005291] event: mousemove Some(0.5983072916666666) Some(0.4212962962962963) -> screen 1601,485
[1780933005314] event: mousedown Some(0.5963541666666666) Some(0.4166666666666667) -> screen 1598,481
[1780933005358] event: mousemove Some(0.5872395833333334) Some(0.3657407407407408) -> screen 1584,437
[1780933005379] event: mousemove Some(0.5924479166666666) Some(0.3472222222222222) -> screen 1592,421
[1780933005399] event: mousemove Some(0.615234375) Some(0.3414351851851852) -> screen 1627,416
[1780933005420] event: mousemove Some(0.6223958333333334) Some(0.33796296296296297) -> screen 1638,413
[1780933005440] event: mousemove Some(0.6263020833333334) Some(0.32060185185185186) -> screen 1644,398
[1780933005461] event: mousemove Some(0.626953125) Some(0.30324074074074076) -> screen 1645,383
[1780933005482] event: mousemove Some(0.6373697916666666) Some(0.30439814814814814) -> screen 1661,384
[1780933005502] event: mousemove Some(0.6419270833333334) Some(0.3101851851851852) -> screen 1668,389
[1780933005523] event: mousemove Some(0.6315104166666666) Some(0.30787037037037035) -> screen 1652,387
[1780933005543] event: mousemove Some(0.6256510416666666) Some(0.30787037037037035) -> screen 1643,387
[1780933005564] event: mousemove Some(0.6315104166666666) Some(0.30787037037037035) -> screen 1652,387
[1780933005585] event: mousemove Some(0.638671875) Some(0.29976851851851855) -> screen 1663,380
[1780933005605] event: mousemove Some(0.642578125) Some(0.28587962962962965) -> screen 1669,368
[1780933005626] event: mousemove Some(0.6360677083333334) Some(0.2835648148148148) -> screen 1659,366
[1780933005647] event: mousemove Some(0.6171875) Some(0.2835648148148148) -> screen 1630,366
[1780933005667] event: mousemove Some(0.60546875) Some(0.2835648148148148) -> screen 1612,366
[1780933005688] event: mousemove Some(0.5989583333333334) Some(0.2847222222222222) -> screen 1602,367
[1780933005709] event: mouseup Some(0.5970052083333334) Some(0.28703703703703703) -> screen 1599,369
[1780933005731] event: mousemove Some(0.5950520833333334) Some(0.29282407407407407) -> screen 1596,374
[1780933005751] event: mousemove Some(0.5865885416666666) Some(0.33101851851851855) -> screen 1583,407
[1780933005772] event: mousemove Some(0.5657552083333334) Some(0.3761574074074074) -> screen 1551,446
[1780933005796] event: mousemove Some(0.5598958333333334) Some(0.3888888888888889) -> screen 1542,457
[1780933005818] event: mousemove Some(0.564453125) Some(0.4016203703703703) -> screen 1549,468
[1780933005839] event: mousemove Some(0.5559895833333334) Some(0.4050925925925926) -> screen 1536,471
[1780933005859] event: mousemove Some(0.5501302083333334) Some(0.4085648148148148) -> screen 1527,474
[1780933005880] event: mousedown Some(0.5481770833333334) Some(0.4097222222222222) -> screen 1524,475
[1780933005921] event: mousemove Some(0.5481770833333334) Some(0.38310185185185186) -> screen 1524,452
[1780933005942] event: mousemove Some(0.546875) Some(0.3449074074074074) -> screen 1522,419
[1780933005962] event: mousemove Some(0.544921875) Some(0.3113425925925926) -> screen 1519,390
[1780933005983] event: mousemove Some(0.544921875) Some(0.2986111111111111) -> screen 1519,379
[1780933006004] event: mousemove Some(0.5475260416666666) Some(0.2881944444444444) -> screen 1523,370
[1780933006024] event: mousemove Some(0.5501302083333334) Some(0.2800925925925926) -> screen 1527,363
[1780933006045] event: mousemove Some(0.5501302083333334) Some(0.29050925925925924) -> screen 1527,372
[1780933006065] event: mousemove Some(0.5494791666666666) Some(0.30092592592592593) -> screen 1526,381
[1780933006086] event: mousemove Some(0.5475260416666666) Some(0.3148148148148148) -> screen 1523,393
[1780933006107] event: mousemove Some(0.5475260416666666) Some(0.30092592592592593) -> screen 1523,381
[1780933006128] event: mouseup Some(0.5475260416666666) Some(0.2951388888888889) -> screen 1523,376
[1780933006148] event: mousemove Some(0.5377604166666666) Some(0.30324074074074076) -> screen 1508,383
[1780933006169] event: mousemove Some(0.48828125) Some(0.2881944444444444) -> screen 1432,370
[1780933006189] event: mousemove Some(0.4192708333333333) Some(0.25578703703703703) -> screen 1326,342
[1780933006210] event: mousemove Some(0.404296875) Some(0.2361111111111111) -> screen 1303,325
[1780933006231] event: mousemove Some(0.4036458333333333) Some(0.22685185185185183) -> screen 1302,317
[1780933006252] event: mousemove Some(0.3984375) Some(0.2199074074074074) -> screen 1294,311
[1780933006272] event: mousemove Some(0.3873697916666667) Some(0.20601851851851852) -> screen 1277,299
[1780933006294] event: mousemove Some(0.353515625) Some(0.1828703703703704) -> screen 1225,279
[1780933006314] event: mousemove Some(0.32421875) Some(0.16550925925925927) -> screen 1180,264
[1780933006335] event: mousemove Some(0.3131510416666667) Some(0.1574074074074074) -> screen 1163,257
[1780933006355] event: mousemove Some(0.3177083333333333) Some(0.1423611111111111) -> screen 1170,244
[1780933006376] event: mousemove Some(0.318359375) Some(0.12731481481481485) -> screen 1171,231
[1780933006396] event: mousemove Some(0.3125) Some(0.11689814814814815) -> screen 1162,222
[1780933006418] event: mousemove Some(0.3098958333333333) Some(0.10532407407407408) -> screen 1158,212
[1780933006440] colour_select: hex=#F6F2F3
[1780933007523] event: mousemove Some(0.32421875) Some(0.11805555555555557) -> screen 1180,223
[1780933007544] event: mousemove Some(0.3736979166666667) Some(0.1712962962962963) -> screen 1256,269
[1780933007565] event: mousemove Some(0.4329427083333333) Some(0.21296296296296297) -> screen 1347,305
[1780933007585] event: mousemove Some(0.462890625) Some(0.2337962962962963) -> screen 1393,323
[1780933007606] event: mousemove Some(0.46875) Some(0.23726851851851852) -> screen 1402,326
[1780933007627] event: mousemove Some(0.4759114583333333) Some(0.24074074074074073) -> screen 1413,329
[1780933007650] event: mousemove Some(0.4850260416666667) Some(0.2523148148148148) -> screen 1427,339
[1780933007670] event: mousemove Some(0.5052083333333334) Some(0.2662037037037037) -> screen 1458,351
[1780933007692] event: mousemove Some(0.525390625) Some(0.2789351851851852) -> screen 1489,362
[1780933007713] event: mousemove Some(0.5501302083333334) Some(0.2881944444444444) -> screen 1527,370
[1780933007733] event: mousedown Some(0.5481770833333334) Some(0.28703703703703703) -> screen 1524,369
